image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
001410,,2021-05-25,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001411,,2022-09-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001412,,2022-09-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001413,,2021-07-23,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001414,,2021-07-23,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001415,,2022-04-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001416,,2021-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001417,,2021-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001418,,2021-07-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001419,,2021-07-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001420,,2021-07-01,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001421,,2021-07-01,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001422,,2021-11-NONE,,approved,medium,두 자리 연도;다양한 구분자;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001423,,2021-11-NONE,,approved,medium,두 자리 연도;다양한 구분자;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001424,,2021-06-22,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001425,,2021-06-22,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001426,,2020-04-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001427,,2020-08-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001428,,2020-08-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001429,,2021-01-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001430,,2021-01-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001431,,2021-08-19,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001432,,2021-09-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001433,,2021-09-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001434,,2021-10-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001435,,2021-10-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001436,,2021-09-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001437,,2021-08-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001438,,2021-08-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001439,,2021-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001440,,2021-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001441,,2021-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001442,,2021-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001443,,2021-09-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001444,,2021-09-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001445,,2021-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001446,,2021-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001447,,2022-07-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001448,,2022-07-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001449,,2022-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001450,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001451,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001452,,2022-09-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001453,,2022-09-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001454,,2022-04-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001455,,2022-04-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001456,,2022-06-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001457,,2022-06-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001458,,2022-10-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001459,,2022-10-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001460,,2022-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001461,,2022-01-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001462,,2021-11-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001463,,2021-11-17,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001464,,2022-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001465,,2022-11-18,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001466,,2020-11-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001467,,2020-11-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001468,,2022-12-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001469,,2022-12-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001470,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001471,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001472,,2022-02-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001473,,2022-02-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001474,,2022-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001475,,2022-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001476,,2022-05-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001477,,2022-05-10,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001478,,2022-08-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001479,,2022-08-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001480,,2020-12-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001481,,NONE-01-31,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001482,,NONE-01-31,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001483,,2021-02-06,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001484,,2022-09-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001485,,2022-09-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001486,,2022-12-08,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001487,,2022-12-08,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001488,,2021-07-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001489,,2021-07-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001490,,2021-08-06,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001491,,2023-07-08,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001492,,2023-07-08,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001493,,2023-08-17,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001494,,2023-08-17,,approved,medium,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001495,,2021-11-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001496,,2022-09-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001497,,2022-09-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001498,,2021-06-30,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001499,,2021-06-30,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001500,,2021-09-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001501,,2021-09-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001502,,2021-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001503,,2021-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001504,,2021-01-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001505,,2021-01-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001506,,2021-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001507,,2021-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001508,,2021-10-19,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001509,,2021-10-19,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001510,,2023-12-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001511,,2023-12-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001512,,2018-05-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001513,,2018-05-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001514,,2022-08-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001515,,2022-08-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001516,,2021-11-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001517,,2021-11-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001518,,2022-12-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001519,,2022-12-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001520,,2021-07-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001521,,2021-07-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001522,,2021-06-14,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001523,,2021-06-14,,approved,medium,다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001524,,2021-06-25,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001525,,2021-06-25,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001526,,2021-01-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001527,,2021-01-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001528,,2021-06-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001529,,2021-02-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001530,,2021-02-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001531,,2022-06-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001532,,2022-06-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001533,,2022-06-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001534,,2022-07-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001535,,2022-07-11,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001536,,2021-02-19,,approved,hard,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001537,,2021-02-19,,approved,hard,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001538,,2022-01-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001539,,2022-01-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001540,,2021-06-13,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001541,,2021-06-13,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001542,,2022-01-22,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001543,,2022-01-22,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001544,,2021-08-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001545,,2021-08-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001546,,2021-07-04,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001547,,2021-07-04,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001548,,2020-09-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001549,,2020-09-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001550,,2021-08-25,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001551,,2021-09-10,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001552,,NONE-02-19,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001553,,NONE-02-19,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
001554,,2020-06-03,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001555,,2020-06-03,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001556,,2022-03-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001557,,2022-03-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001558,,2024-12-21,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001559,,2024-12-21,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001560,,2020-11-25,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001561,,2022-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001562,,2022-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001563,,2020-08-05,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001564,,2020-08-05,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001565,,2022-01-17,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001566,,2020-04-23,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001567,,2020-04-23,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001568,,2021-03-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001569,,2021-11-30,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001570,,2021-11-30,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001571,,2021-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001572,,2021-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001573,,2022-01-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001574,,2022-01-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001575,,2022-03-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001576,,2022-03-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001577,,2022-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001578,,2022-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001579,,2022-11-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001580,,2022-11-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001581,,2021-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001582,,2021-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001583,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001584,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001585,,2021-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001586,,2021-04-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001587,,2021-04-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001588,,2023-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001589,,2023-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001590,,2021-02-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001591,,2021-02-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001592,,2022-01-05,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001593,,2022-01-05,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001594,,2021-12-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001595,,2021-12-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001596,,2021-02-25,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001597,,2021-03-07,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001598,,2021-03-07,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001599,,2021-02-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001600,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001601,,2021-02-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001602,,2021-02-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001603,,2021-02-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001604,,2021-02-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001605,,2021-03-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001606,,2021-04-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001607,,2021-04-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001608,,2021-06-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001609,,2021-06-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001610,,2021-02-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001611,,2021-02-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001612,,2022-02-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001613,,2022-02-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001614,,2020-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001615,,2020-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001616,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001617,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001618,,2023-10-06,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001619,,2023-10-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001620,,2022-07-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001621,,2022-07-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001622,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001623,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001624,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001625,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001626,,2021-07-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001627,,2021-07-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001628,,2021-07-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001629,,2021-07-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001630,,2022-10-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001631,,2022-10-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001632,,2021-11-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001633,,2021-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001634,,2021-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001635,,2021-12-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001636,,2021-12-22,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001637,,2021-04-12,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001638,,2021-04-12,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001639,,2021-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001640,,2021-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001641,,2023-01-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001642,,2022-03-19,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001643,,2021-10-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001644,,2021-10-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001645,,2021-10-12,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001646,,2021-10-12,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001647,,2021-12-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001648,,2021-12-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001649,,2019-08-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001650,,2019-08-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001651,,2021-03-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001652,,2021-03-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001653,,2019-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001654,,2019-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001655,,2019-09-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001656,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001657,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001658,,2021-10-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001659,,2022-10-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001660,,2022-10-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001661,,2022-04-26,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001662,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001663,,2020-08-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001664,,2020-08-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001665,,2021-01-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001666,,2021-01-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001667,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001668,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
001669,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
