image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
AMLC001187,,2022-09-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001188,,2022-04-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001189,,2022-06-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001190,,2022-10-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001191,,2022-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001192,,2022-01-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001193,,2021-11-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001194,,2022-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001195,,2020-11-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001196,,2022-12-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001197,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001198,,2022-02-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001199,,2022-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001200,,2022-05-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001201,,2022-08-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001202,,2020-12-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001203,,NONE-01-31,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001204,,2021-02-06,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001205,,2022-09-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001206,,2022-12-08,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001207,,2021-07-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001208,,2021-08-06,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001209,,2023-07-08,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001210,,2023-08-17,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001211,,2021-11-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001212,,2022-09-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001213,,2021-06-30,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001214,,2021-09-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001215,,2021-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001216,,2021-01-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001217,,2021-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001218,,2021-10-19,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001219,,2023-12-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001220,,2018-05-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001221,,2022-08-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001222,,2021-11-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001223,,2022-12-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001224,,2021-07-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001225,,2021-06-14,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001226,,2021-06-25,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001227,,2021-01-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001228,,2021-06-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001229,,2021-02-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001230,,2022-06-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001231,,2022-06-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001232,,2022-07-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001233,,2021-02-19,,approved,hard,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001234,,2022-01-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001235,,2021-06-13,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001236,,2022-01-22,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001237,,2021-08-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001238,,2021-07-04,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001239,,2020-09-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001240,,2021-08-25,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001241,,2021-09-10,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001242,,NONE-02-19,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001243,,2020-06-03,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001244,,2022-03-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001245,,2024-12-21,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001246,,2020-11-25,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001247,,2022-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001248,,2020-08-05,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001249,,2022-01-17,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001250,,2020-04-23,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001251,,2021-03-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001252,,2021-11-30,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001253,,2021-06-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001254,,2022-01-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001255,,2022-03-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001256,,2022-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001257,,2022-11-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001258,,2021-11-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001259,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001260,,2021-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001261,,2021-04-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001262,,2023-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001263,,2021-02-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001264,,2022-01-05,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001265,,2021-12-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001266,,2021-02-25,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001267,,2021-03-07,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001268,,2021-02-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001269,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001270,,2021-02-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001271,,2021-02-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001272,,2021-03-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001273,,2021-04-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001274,,2021-06-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001275,,2021-02-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001276,,2022-02-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001277,,2020-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001278,,2021-12-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001279,,2023-10-06,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001280,,2022-07-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001281,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001282,,2022-04-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001283,,2021-07-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001284,,2021-07-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001285,,2022-10-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001286,,2021-11-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001287,,2021-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001288,,2021-12-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001289,,2021-04-12,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001290,,2021-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001291,,2023-01-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001292,,2022-03-19,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001293,,2021-10-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001294,,2021-10-12,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001295,,2021-12-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001296,,2019-08-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001297,,2021-03-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001298,,2019-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001299,,2019-09-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001300,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001301,,2021-10-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001302,,2022-10-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001303,,2022-04-26,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001304,,2020-08-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001305,,2021-01-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001306,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001307,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001308,,2021-10-23,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001309,,2021-05-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001310,,2021-07-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001311,,2021-03-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001312,,2021-11-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001313,,2021-03-16,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001314,,2022-10-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001315,,2021-11-14,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001316,,2021-11-29,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001317,,2020-11-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001318,,2021-06-22,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001319,,2020-08-16,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001320,,2021-07-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001321,,2022-07-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001322,,2022-06-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001323,,2021-12-22,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001324,,2021-10-27,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001325,,2021-05-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001326,,2021-07-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001327,,2021-06-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001328,,2021-05-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001329,,2021-04-12,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001330,,2021-10-15,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001331,,2021-07-18,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001332,,2021-09-08,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001333,,2021-02-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001334,,2021-02-08,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001335,,2021-03-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001336,,2021-07-06,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001337,,2021-05-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001338,,2021-02-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001339,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001340,,2021-03-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001341,,2021-10-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001342,,2022-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001343,,2022-01-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001344,,2021-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001345,,2022-01-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001346,,2022-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001347,,2021-10-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001348,,2022-01-28,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001349,,2021-10-12,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001350,,2019-07-03,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001351,,2021-06-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001352,,2022-01-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001353,,2021-12-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001354,,2021-12-20,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001355,,2023-03-09,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001356,,2021-04-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001357,,2021-11-22,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001358,,2021-12-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001359,,2021-09-10,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001360,,2021-06-29,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001361,,2021-12-22,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001362,,2019-10-18,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001363,,2020-08-07,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001364,,2021-04-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001365,,2021-04-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001366,,2021-04-09,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001367,,2020-09-01,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001368,,2021-06-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001369,,2021-09-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001370,,NONE-12-20,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001371,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001372,,2020-08-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001373,,2021-11-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001374,,2021-01-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001375,,2020-05-26,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001376,,2021-10-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001377,,2021-01-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001378,,2021-03-05,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001379,,2021-01-15,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001380,,2020-11-09,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001381,,2021-02-25,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001382,,2020-08-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001383,,2023-10-22,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001384,,2021-03-26,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001385,,2022-06-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001386,,2021-04-14,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001387,,2022-01-18,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001388,,2020-09-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001389,,2021-06-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001390,,2021-09-07,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001391,,2021-09-19,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001392,,2021-11-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001393,,2021-03-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001394,,2020-12-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001395,,2022-09-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001396,,2022-07-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001397,,2021-10-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001398,,2021-10-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001399,,2021-09-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001400,,2021-05-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001401,,2021-11-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001402,,2024-09-23,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001403,,2021-11-18,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001404,,2021-12-16,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001405,,2022-08-13,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001406,,2022-01-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001407,,2023-10-28,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001408,,2022-07-17,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001409,,2022-07-08,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001410,,2023-06-18,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001411,,2023-08-04,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001412,,2021-09-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001413,,2022-07-NONE,,approved,medium,두 자리 연도;다양한 구분자;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001414,,2021-09-26,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001415,,2022-11-10,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001416,,2022-10-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001417,,2022-10-21,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001418,,2021-09-30,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001419,,2021-11-03,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001420,,2021-09-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001421,,2021-06-20,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
