new_filename,dataset,split,original_archive,original_path,original_filename,width,height,sha256,license,source_url
008237.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03118.jpg,img_03118.jpg,1370,797,c860c801bcc90b469a0b2c963feca309c12c88b21ab6dd61b817ae3ff85dd003,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008238.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03119.jpg,img_03119.jpg,759,430,aeddf1bf452b799d6473d96390086ec09c70d44e1260000d474591488c0d4fab,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008239.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03120.jpg,img_03120.jpg,551,611,0e875cbc3c182349fc77f2a6fe725942faaa89dadca2cf770717ebb16a60d59d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008240.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03121.jpg,img_03121.jpg,363,167,bd5e294a7d4b6d5dfb1062d0bbe23e61e7a296ebb9ec3cc8fb2595a34564ee9b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008241.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03122.jpg,img_03122.jpg,720,960,cc033b526aae659a402c2e66854e9103922cf6c0da8d0cae8179ce27a0c7c915,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008242.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03123.jpg,img_03123.jpg,512,382,687e69b0f141337067270675d0f0bb8d8efc8bb3a476890ffeda38036439da7c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008243.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03124.jpg,img_03124.jpg,479,545,e835adb617942c6431e1609780e826c8cac16844d8cb59c0cc1a526e46ff6bbe,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008244.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03125.jpg,img_03125.jpg,1974,1308,b942bed626c3f5f1e95e781324e60ac30827f625abe3f8d8ae67fcc86d1e6726,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008245.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03126.jpg,img_03126.jpg,1309,1309,7595fba2a915dcbfa268a0ee4d1fa612c4c193a1feb4cae760840b65fc5ac75d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008246.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03127.jpg,img_03127.jpg,861,464,bc78bbe30ced585781da6387ffec13b48f5a2d5d58df47a832a23c469f0355b6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008247.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03128.jpg,img_03128.jpg,1472,1224,104795379e3396b268438df7e1894584db590b59fa4046c75a91e5056f71c5f0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008248.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03129.jpg,img_03129.jpg,395,538,327c0856d765bdfb491945317eb4d52fe50fd2d9129119a62583057fbe9b978c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008249.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03130.jpg,img_03130.jpg,2189,2189,d9fb32935002777e3ae3d3037b8157f086463d9b4ac916499a46ed71c6702003,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008250.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03131.jpg,img_03131.jpg,1877,1877,dd28a9f6a351fff52c05d257dd615d9736f9bd38e0485d1fae021057a51961a6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008251.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03132.jpg,img_03132.jpg,887,890,04ceebcbfafde96472cdea8339a39e08db0a0ebdd870c483ed5fdfad2b75ec22,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008252.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03133.jpg,img_03133.jpg,980,929,0435126c4c31cb112750764c15afa11693b735d2b564d42df90ed0909fddaf70,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008253.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03134.jpg,img_03134.jpg,1440,1068,7a4bd46ae66714a26c556805ab248f0ca925202edebe7dec2dc11faf6ec71a7f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008254.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03135.jpg,img_03135.jpg,657,623,637785749156eb427e981555cbdb6e88c2cd725719f56bd39b31c274ac7ac64f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008255.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03136.jpg,img_03136.jpg,390,466,0dc7fcec6d0c2ca3cf10c9a2242305f967bbc5cbf5cbef37c588d8df479e14e7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008256.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03137.jpg,img_03137.jpg,3044,4058,63bfe5f8143e2a8b9085f08dbaa7c535e78ddef11ea20b116e520af46ad96b8e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008257.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03138.jpg,img_03138.jpg,2000,1470,ce767b3bf331ce01e6a5d58ab0d29ed520cd3164b981e2f960f1e5a3006ba89c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008258.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03139.jpg,img_03139.jpg,1073,611,169946610098284cb917578a252bc40700d9d6373fb9d9ebfc4886cf48eb91e3,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008259.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03140.jpg,img_03140.jpg,358,350,4400e3c4d39039a457eef35403d7d1b19b29e683d5ec4630c01f1314ac697cfe,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008260.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03141.jpg,img_03141.jpg,741,552,df253cc4dc660528d531ffaedd9601f75908651f4cbecfc49637829f4bc0498c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008261.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03142.jpg,img_03142.jpg,730,730,cab2c4784f89d508c96c7ff051a4b7732d9e4c92dd0742ec67d396dd18306ad1,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008262.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03143.jpg,img_03143.jpg,830,396,87e1339738f692241b7e2f18a4199d099bafbf2784c04f377dbad7dc875a8469,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008263.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03144.jpg,img_03144.jpg,1389,781,a96741b728b55ca6886f051f1619c7cfa861d07b85336a93bd34f1adf5b77e77,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008264.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03145.jpg,img_03145.jpg,1600,1067,a2ad909a6bd90e428f93b85bdedf2631818ae40c535929cc6737f5e4d58ebff5,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008265.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03146.jpg,img_03146.jpg,1080,1080,862b8bd03e90f2a561657f8c51e00e1350235b7c12b43d6d0b1de506f3c70f55,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008266.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03147.jpg,img_03147.jpg,1143,1143,b77ac2760ea1574c26d6ba2334181e061cef9edd3c1cd4cf4e07e4e4f88ff026,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008267.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03148.jpg,img_03148.jpg,601,321,dc6357ba0543dfce846bb632d2a843f6b53c1219f2cd77f066541f06692c25b4,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008268.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03149.jpg,img_03149.jpg,1512,2016,dbe92ccc8a644328025a056d6b49fe0f6aef4debdd79f7528bbf13d1bdd53d37,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008269.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03150.jpg,img_03150.jpg,640,480,c654bc7485e7918c933f2da8030fe2ff4eac989e3cafb006e64197c786292dab,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008270.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03151.jpg,img_03151.jpg,3598,2698,425e924e818d09ddb5c1ee16d46fc63a84bf0db115ed1ebf581e0ca4652537ee,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008271.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03152.jpg,img_03152.jpg,1400,1400,41c33045d8acb0495127dc6eacc2c700eac693f69b990118df505d3b3c0080ba,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008272.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03153.jpg,img_03153.jpg,479,479,e97ba94f72780ef745872c5552ca8a2c6c278f84c52234905853219f18b93928,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008273.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03154.jpg,img_03154.jpg,2381,2381,e9b05a11b186017baabae0c4bd60d015b987836659a678a03dd884d9bd16c25e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008274.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03155.jpg,img_03155.jpg,2033,1356,bfee5195ffd3fb0f9c61ca9880c36814718d11f8fa0b74abf7060dc58511aa60,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008275.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03156.jpg,img_03156.jpg,2400,1800,5e8795e8b184511a01fd22e64c4f252305a25a8b3277183a321668020fb90586,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008276.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03157.jpg,img_03157.jpg,864,1043,fb212f98f0df51e1224376545281af52919a74a97fbd6e878ffffe42857a27ae,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008277.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03158.jpg,img_03158.jpg,598,574,0557eeaf31480ec9c231cf3b36af1fdb7a1c471d1f870a19c37576ba0fc6885c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008278.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03159.jpg,img_03159.jpg,552,570,5e1f106d43eaf3492a8ddfc29f01452604c2a780c1a534d7f5503429430c3842,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008279.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03160.jpg,img_03160.jpg,675,558,031c85238c8c824f40d9f8e8d428db1cae18f7933032140325a3cb40df53b730,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008280.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03161.jpg,img_03161.jpg,600,420,edf30b7c4223b97c304ff6a53ce425bfb21f1695fda02567d9ed4b0e81bbeafb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008281.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03162.jpg,img_03162.jpg,600,264,f222a89231470e1cc8f86834d33fbf4c31e60f23a09dffe0921e7b31157e02cb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008282.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03163.jpg,img_03163.jpg,1650,1200,3f9beccd4c21b003f1a31af8057e24cf7d7738acff85aad81ef6d2bc2ef2a38a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008283.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03164.jpg,img_03164.jpg,921,867,4ca8b713a76b293990ad869b73d180dbfdaf21fa6dea2b0672694516aea81e66,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008284.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03165.jpg,img_03165.jpg,401,401,53184e0fdb192cc4abe1be6a018c23ff213e3fecdfb1518f37e69fd54472e7a0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008285.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03166.jpg,img_03166.jpg,1200,1200,a8f412ab82bbfcb44a6e15fed7b88f43d5f83012b62f16da8d795570f96e7958,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008286.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03167.jpg,img_03167.jpg,684,622,39586179ff2954b3fd3ea38937d00b72890366c031a6a9a2f82af13b3ffc3a34,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008287.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03168.jpg,img_03168.jpg,1935,1290,6060cab6ec629e4935f586ce187ba9078c5481b9d8ccd8aff16d6bc99d4ea065,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008288.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03169.jpg,img_03169.jpg,1760,1738,6b276e966d545618657da2005396586f4aea8a0193d6af6ca20731ce6588446a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008289.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03170.jpg,img_03170.jpg,1255,941,d7240ccc7df4a16df414f07769e91ca6976b5be4f2ffa1e3aade46ab75234f56,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008290.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03171.jpg,img_03171.jpg,734,529,4d1d2e6e1e3db6272bd7e2031ab1be61233d8f4b662457fff2f87cc54f821a31,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008291.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03172.jpg,img_03172.jpg,621,648,ff1d3c394f1a44cb0490af2f3386ea04204e569d824dfedeafece535bede817f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008292.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03173.jpg,img_03173.jpg,4032,1960,2d9ca557686c3191162afbb8c6f26bcef9194080ebb8492bf4329035be850df5,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008293.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03174.jpg,img_03174.jpg,732,755,398617b0527daeec99a1540351e1705f0bf3de19035970035cc90b896db5cc5d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008294.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03175.jpg,img_03175.jpg,774,923,662d9b8a5c5c4e4d3916bd4ded16eea41687b811965ba5e0692137dbc6a16e2c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008295.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03176.jpg,img_03176.jpg,549,533,25086538e2037295f675f379a760a04d00b14481065caba59dc6552ce099afca,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008296.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03177.jpg,img_03177.jpg,1673,1115,f9123b9e1168df0f733f2374633dc5ad29659aa4c83dab18fd6c83eed9db0658,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008297.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03178.jpg,img_03178.jpg,829,636,6a5960e4ad91cce99e1b2d8e75231f8b310143e0366d15c836b3eff22b4d26c7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008298.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03179.jpg,img_03179.jpg,446,403,57545fa42bd6f910e1759c0ff8b2f181e7a86a5bed82224d6b2762ae1b082476,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008299.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03180.jpg,img_03180.jpg,589,422,1740a26e593432f12fb2ae24cb963c88027fee41c31a79f29d7f56bb87b661b9,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008300.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03181.jpg,img_03181.jpg,393,555,538b636c20547b7856795e3eca763112a2a27908e94a2ae01e93068cd0fe2c35,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008301.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03182.jpg,img_03182.jpg,610,458,b2152866a856142b5a57c8c19b4bcc32c546cbe54b165a558a6d4700b69bd3e6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008302.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03183.jpg,img_03183.jpg,751,352,5ccc577af3b56fb72a90102545324761eb70d9116c4cfff1d4b1df126434f11d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008303.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03184.jpg,img_03184.jpg,1758,1577,52a81371c3c6036e12076ab1f77110192880f3a95da886a44d838056eaaa5246,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008304.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03185.jpg,img_03185.jpg,750,750,63b99dc4c97220dade3c4a7a41a788fd5f1a43f8de8a2f2d88feb03d51e5baac,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008305.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03186.jpg,img_03186.jpg,942,986,05012d93ec2e652f0815320872690672ccff8cca10f74888711b2602f68225fc,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008306.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03187.jpg,img_03187.jpg,722,720,30bbdf504792723ca2a03a7a46d62990f011a5e11714490a5b6325aab18bff9f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008307.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03188.jpg,img_03188.jpg,594,581,3fae0a0efd89f14bf6173db53cb0ac11729a346eaaee1294c7920355ee0b4340,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008308.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03189.jpg,img_03189.jpg,927,1238,6315d67766038950840daafbe57554a1623c77d096597073ad24b7ead243558a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008309.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03190.jpg,img_03190.jpg,453,400,9459dce8d337c77084febfa2b14f527d2400d56b383faaacbd1dbb4f88bdebbc,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008310.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03191.jpg,img_03191.jpg,537,634,1e9047209d4954cef55fce5a1c2fd7023709f310416d2fea4b9dbf0ed0b90581,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008311.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03192.jpg,img_03192.jpg,612,657,7cc894767a5baec7bf1ebafc8591d5503d0dee2e5feb4a442e67d03b8707f5c6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008312.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03193.jpg,img_03193.jpg,887,890,83d870ea4d6219e6a455f4b3b91ef020eeaa3907207b3d17db262360e7877ae0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008313.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03194.jpg,img_03194.jpg,1244,700,78401a97ae53575f525c3447ab69418f4c070f6ab0def0b525e22c75354481d1,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008314.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03195.jpg,img_03195.jpg,640,640,22783a3563c18dc263cc4bd6add4a8c487240771629a2a096cc0f137aef5bb70,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008315.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03196.jpg,img_03196.jpg,754,560,f6564c3403ed093cc39e95fff269a5095428e6850036165620c2f679cba2f7e0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008316.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03197.jpg,img_03197.jpg,1124,1803,5a1b7bb5c557a64c99b642f3a9622f68211f0b5f89db7d245c10b9c488e0cde7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008317.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03198.jpg,img_03198.jpg,600,264,5c99680abfb39462b31b85da31d7b004b7bffd0cef664ba0a248919ce12835d8,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008318.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03199.jpg,img_03199.jpg,640,424,76f4d59b839264d27349ea7fce14d2e97981d0620f91578fe67a92ac3a725cf8,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008319.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03200.jpg,img_03200.jpg,953,652,db482318b4e6976451ec6336ba5906c488e8534d906b31fc7fae305d337d9c5c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008320.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03201.jpg,img_03201.jpg,672,321,3941fd217c40308cf4cf14d893e4453a86e1ae4609510a2e39441a7260cea282,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008321.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03202.jpg,img_03202.jpg,1512,2016,fe1845e7b8532cfd3a6397c19ee7297a0c0e3ac4ce1ddfd3400ffb6a60ebc204,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008322.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03203.jpg,img_03203.jpg,736,490,07a60ba88c4bcb44ab0f743b328b40b4d3e05ea05ebb0ef1547c14d613f1daee,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008323.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03204.jpg,img_03204.jpg,819,723,b17c6e9bcc90cb9024fc39e1acf3eb832403d946e5d6bf0367802069c82c7ab0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008324.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03205.jpg,img_03205.jpg,839,1258,52adf423d6187d6fc85dfcd9025e5ac4af81b8e9be8aa7c08cca895ab9d3bb72,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008325.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03206.jpg,img_03206.jpg,694,711,5d7016fba404ae31ef90a481952a0758af1bd36f3b62a9d00f46adb0cb21edc7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008326.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03207.jpg,img_03207.jpg,574,400,8b0f1c697f4edb9ee3a4d2c9af3a464ce403b3fd4042ec9651bb372194e317c7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008327.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03208.jpg,img_03208.jpg,270,334,40a190632bd02a4fb541430d4229762131679a955c1c8ecff2133537760a9c38,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008328.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03209.jpg,img_03209.jpg,263,357,47c1838154fd70efc71a9280a415d8865a3379587b10de5d6607e7a0dade5da2,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008329.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03210.jpg,img_03210.jpg,603,453,95c2f8edae002916261700bbf81509aa969a7c0a826b7a4824b796b2ca79a982,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008330.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03211.jpg,img_03211.jpg,750,750,4e8a4ee108ecdb2bce18ce47ac4df28e4a12a1b5d996adbe579e5dff7dab3a8f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008331.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03212.jpg,img_03212.jpg,1200,1200,f48ea4702fefb76921103da9d6eb1fb7c38f698c1c87411957b2575796438e93,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008332.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03213.jpg,img_03213.jpg,480,567,8a6a12504d1dd5333a61cc0151c5c0d1dd05858531520614d4ec0e36affef146,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008333.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03214.jpg,img_03214.jpg,1869,1050,5645a6709d7061dd4713b09d1eec864d89b7c135f29e1588ea4f6d29ea9ede5a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008334.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03215.jpg,img_03215.jpg,289,250,aaf0c23fd9aa91895d3378e6dde33d784640ed7a8e1713478f060a318cc673f0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008335.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03216.jpg,img_03216.jpg,338,450,f491b44f22a706373d7b679df74966e86992bccc06e3e323a6f420f103f7dd20,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008336.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03217.jpg,img_03217.jpg,362,409,0aee9f09ccf367668cb2fe99b9dd63bfb9c7dd474c3db29a02708a69a4877e6a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008337.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03218.jpg,img_03218.jpg,590,316,ae7071c407f691dc41214d48f8f52e6c161b2d60a42d94506963cfb035286dc7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008338.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03219.jpg,img_03219.jpg,1144,1524,653a774f7457d4f8f9fe630e83be731c7e9e3f78cb2a3f9e532ea52a25256220,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
008339.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_03220.jpg,img_03220.jpg,2087,2783,e5f09aa0df3f0e610c7fe8c453a59dfa498e7765f841b075bead48bda4f08541,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
